73,342,220,220,220
184,75,220,220,220
261,260,255,255,255
137,408,220,220,220
199,398,220,220,220
286,100,220,220,220
189,207,255,0,0
358,357,220,220,220
180,400,220,220,220
225,276,255,255,255
119,29,239,244,245
199,139,30,144,255
232,52,220,220,220
244,310,255,255,255
326,274,30,144,255
349,412,220,220,220
274,302,255,255,255
169,312,0,0,0
255,356,128,128,128
326,123,220,220,220
158,397,220,220,220
345,375,220,220,220
367,131,220,220,220
179,207,255,255,255
157,388,220,220,220
228,182,255,255,255
248,380,0,0,0
303,419,220,220,220
190,71,220,220,220
95,266,255,255,255
338,58,220,220,220
279,130,30,144,255
237,332,255,255,255
76,372,220,220,220
116,371,220,220,220
275,314,255,255,255
221,309,255,255,255
14,8,44,41,181
337,164,220,220,220
203,231,255,255,255
176,58,220,220,220
151,73,220,220,220
200,364,255,0,0
383,139,220,220,220
64,301,30,144,255
252,268,255,255,255
265,400,220,220,220
276,114,0,0,0
23,62,220,220,220
144,421,220,220,220
173,319,255,255,255
160,329,255,255,255
331,60,220,220,220
108,304,255,255,255
330,341,220,220,220
188,237,255,255,255
325,256,15,72,128
188,249,255,255,255
260,20,239,245,246
70,240,30,144,255
54,373,220,220,220
77,21,239,244,244
219,334,255,255,255
95,27,239,244,244
4,130,220,220,220
80,316,30,144,255
39,38,240,244,243
293,143,30,144,255
117,394,220,220,220
359,291,220,220,220
120,409,220,220,220
97,369,220,220,220
151,264,255,255,255
96,215,255,255,255
259,303,255,255,255
74,423,220,220,220
147,242,255,255,255
47,366,220,220,220
147,316,255,255,255
296,255,0,0,0
216,57,220,220,220
268,46,220,220,220
219,4,238,245,246
73,104,220,220,220
25,39,241,244,243
3,404,220,220,220
322,106,220,220,220
81,228,0,0,0
1,378,220,220,220
220,103,30,144,255
372,414,220,220,220
122,199,151,151,151
196,272,255,255,255
283,359,27,131,232
216,262,255,255,255
15,59,220,220,220
324,376,220,220,220
62,345,220,220,220
173,105,30,144,255
263,278,255,255,255
289,74,220,220,220
387,216,220,220,220
339,160,220,220,220
298,73,220,220,220
282,405,220,220,220
333,259,30,144,255
183,60,220,220,220
184,186,255,255,255
357,158,220,220,220
65,102,220,220,220
29,162,220,220,220
97,235,255,255,255
123,352,231,231,231
284,18,239,245,246
136,201,255,255,255
267,21,238,245,246
336,309,220,220,220
365,162,220,220,220
131,199,255,255,255
1,0,239,245,245
361,431,220,220,220
8,247,220,220,220
39,424,220,220,220
185,43,220,220,220
152,214,255,255,255
296,281,84,84,84
316,24,239,244,245
259,276,0,0,0
286,226,149,149,149
22,170,220,220,220
37,358,220,220,220
119,413,220,220,220
141,337,255,255,255
68,234,30,144,255
22,124,220,220,220
198,173,255,255,255
295,297,255,255,255
111,107,220,220,220
349,290,220,220,220
4,436,220,220,220
367,295,220,220,220
103,359,0,0,0
196,236,255,255,255
160,123,30,144,255
21,138,220,220,220
172,343,255,255,255
342,137,220,220,220
259,49,220,220,220
133,67,220,220,220
81,386,220,220,220
139,244,255,255,255
82,303,21,21,21
155,232,255,255,255
30,123,220,220,220
197,274,255,255,255
47,192,220,220,220
325,403,220,220,220
261,430,220,220,220
323,370,220,220,220
367,291,220,220,220
78,92,220,220,220
20,106,220,220,220
51,255,30,144,255
187,354,255,0,0
213,297,255,255,255
342,391,220,220,220
87,390,220,220,220
3,330,220,220,220
105,238,255,255,255
94,124,220,220,220
388,140,220,220,220
358,400,220,220,220
61,291,30,144,255
326,371,220,220,220
336,243,30,144,255
230,220,255,255,255
155,401,220,220,220
381,170,220,220,220
256,224,255,255,255
308,41,220,220,220
10,384,220,220,220
83,426,220,220,220
205,85,220,220,220
39,153,220,220,220
17,171,220,220,220
333,415,220,220,220
65,402,220,220,220
245,313,255,255,255
256,401,220,220,220
227,384,30,144,255
380,396,220,220,220
13,178,220,220,220
359,320,220,220,220
159,341,255,255,255
130,58,220,220,220
103,375,220,220,220
3,361,220,220,220
30,196,220,220,220
125,202,51,51,51
125,264,255,255,255
70,323,8,37,65
64,43,220,220,220
103,167,30,144,255
223,432,220,220,220
232,316,255,255,255
294,23,196,201,202
297,241,255,255,255
248,344,255,255,255
130,349,255,255,255
214,26,239,245,245
59,402,220,220,220
15,1,239,245,245
346,74,220,220,220
232,233,255,255,255
361,209,220,220,220
339,288,220,220,220
64,169,30,144,255
250,163,0,0,0
384,368,220,220,220
345,303,220,220,220
302,293,255,255,255
279,325,255,255,255
224,177,255,255,255
146,23,239,245,246
86,164,30,144,255
25,164,220,220,220
122,218,255,255,255
202,59,220,220,220
28,240,220,220,220
36,256,220,220,220
258,86,220,220,220
145,214,255,255,255
353,125,220,220,220
348,166,220,220,220
327,233,30,144,255
153,229,255,255,255
295,303,255,255,255
83,297,255,255,255
365,350,220,220,220
6,156,220,220,220
100,261,255,255,255
376,250,220,220,220
351,373,220,220,220
346,429,220,220,220
63,315,103,103,103
248,278,255,255,255
139,223,255,255,255
30,351,220,220,220
160,397,220,220,220
377,326,220,220,220
177,51,220,220,220
137,8,238,245,246
124,115,30,144,255
241,110,30,144,255
372,1,239,245,246
137,146,255,255,255
129,340,255,255,255
358,377,220,220,220
317,152,178,178,178
181,385,138,138,0
318,338,220,220,220
183,209,255,0,0
386,166,220,220,220
83,28,240,244,244
65,101,220,220,220
176,100,30,144,255
247,206,255,255,255
193,239,128,128,128
114,264,255,255,255
343,252,1,1,1
159,125,30,144,255
225,92,153,153,153
122,342,255,255,255
110,168,30,144,255
161,100,30,144,255
5,200,220,220,220
342,393,220,220,220
358,114,220,220,220
261,375,40,40,40
42,72,220,220,220
379,3,239,245,246
167,121,30,144,255
322,140,220,220,220
96,413,220,220,220
201,317,255,255,255
389,232,220,220,220
70,410,220,220,220
156,24,239,245,245
168,54,220,220,220
271,222,255,255,255
96,417,220,220,220
239,48,220,220,220
137,411,220,220,220
321,336,220,220,220
206,280,255,255,255
126,180,255,255,255
135,68,220,220,220
171,4,238,245,246
4,385,220,220,220
255,174,253,253,253
261,237,255,255,255
308,293,255,255,255
178,380,16,76,134
382,261,220,220,220
92,109,220,220,220
10,412,220,220,220
167,400,220,220,220
277,386,220,220,220
147,66,220,220,220
144,380,26,126,223
329,49,220,220,220
204,436,220,220,220
167,1,238,245,247
228,427,220,220,220
288,147,30,144,255
267,400,220,220,220
237,12,238,245,246
15,23,28,66,181
313,181,30,144,255
191,154,18,86,153
336,69,220,220,220
368,268,220,220,220
368,35,240,244,245
269,51,220,220,220
122,222,255,255,255
62,148,220,220,220
192,317,255,255,255
174,422,220,220,220
253,212,255,255,255
159,391,220,220,220
286,116,220,220,220
158,101,30,144,255
4,216,220,220,220
188,55,220,220,220
270,294,255,255,255
89,78,220,220,220
302,138,27,132,233
159,26,239,245,245
355,9,239,245,246
96,265,255,255,255
269,422,220,220,220
118,61,220,220,220
137,19,207,212,213
249,250,255,255,255
116,338,255,255,255
86,49,220,220,220
273,46,220,220,220
23,87,220,220,220
268,329,255,255,255
115,72,220,220,220
242,408,220,220,220
22,401,220,220,220
84,111,220,220,220
330,340,220,220,220
199,101,30,144,255
135,376,30,144,255
82,17,239,245,245
215,122,30,144,255
36,73,220,220,220
85,128,220,220,220
326,238,30,144,255
280,127,30,144,255
72,146,220,220,220
97,305,255,255,255
62,265,30,144,255
123,34,240,244,245
325,326,220,220,220
306,271,255,255,255
49,295,220,220,220
141,408,220,220,220
121,202,255,255,255
367,269,220,220,220
230,59,220,220,220
21,30,240,244,243
247,41,220,220,220
135,350,0,0,0
217,194,255,255,255
25,309,220,220,220
17,25,28,71,182
196,325,255,255,255
319,50,220,220,220
113,38,240,244,244
121,389,220,220,220
192,221,255,0,0
272,167,255,255,255
172,46,220,220,220
374,397,220,220,220
286,73,220,220,220
83,176,30,144,255
170,328,255,255,255
210,95,30,144,255
6,178,220,220,220
263,60,220,220,220
382,333,220,220,220
212,351,128,0,0
171,242,255,255,255
186,427,220,220,220
168,391,220,220,220
8,430,220,220,220
353,63,220,220,220
344,12,239,244,246
61,270,30,144,255
288,33,239,245,245
75,175,30,144,255
176,233,255,255,255
324,50,220,220,220
150,67,220,220,220
259,85,220,220,220
51,217,30,144,255
110,130,30,144,255
204,26,239,245,246
218,404,220,220,220
106,380,220,220,220
285,186,30,144,255
89,34,240,244,244
73,388,220,220,220
266,291,255,255,255
70,136,220,220,220
107,192,255,255,255
189,21,239,245,246
106,47,220,220,220
171,14,238,245,246
95,248,255,255,255
383,406,220,220,220
94,116,220,220,220
111,420,220,220,220
128,278,190,190,190
350,197,220,220,220
241,42,220,220,220
139,316,255,255,255
121,262,255,255,255
120,307,255,255,255
146,202,255,255,255
26,330,220,220,220
211,390,105,105,105
169,141,30,144,255
111,182,30,144,255
160,38,239,244,245
247,24,239,245,246
121,66,220,220,220
222,223,255,255,255
245,145,255,255,255
111,304,255,255,255
151,282,255,255,255
385,393,220,220,220
158,398,220,220,220
307,383,220,220,220
11,149,220,220,220
215,27,239,245,245
314,19,239,245,246
232,154,255,255,255
107,83,220,220,220
373,179,220,220,220
265,53,220,220,220
327,158,220,220,220
137,360,255,0,0
11,385,220,220,220
13,104,220,220,220
296,375,220,220,220
50,222,30,144,255
53,34,240,244,243
300,266,255,255,255
329,327,220,220,220
246,164,0,0,0
37,147,220,220,220
185,77,220,220,220
44,114,220,220,220
291,307,255,255,255
328,282,30,144,255
165,401,220,220,220
35,255,220,220,220
285,140,30,144,255
119,165,255,255,255
271,372,220,220,220
292,152,30,144,255
92,254,128,128,128
232,106,30,144,255
132,376,3,7,12
33,30,240,244,243
59,382,220,220,220
1,24,240,244,243
49,305,220,220,220
264,55,220,220,220
378,268,220,220,220
218,69,220,220,220
155,343,255,255,255
117,139,30,144,255
282,228,11,11,11
292,42,220,220,220
170,283,255,255,255
289,122,212,212,212
341,141,220,220,220
121,0,238,245,246
106,331,255,255,255
238,239,255,255,255
317,20,239,245,246
215,220,255,255,255
274,348,8,39,69
249,143,255,255,255
41,427,220,220,220
4,393,220,220,220
222,191,255,255,255
27,28,240,244,243
97,390,220,220,220
337,370,220,220,220
32,365,220,220,220
102,13,183,187,187
71,245,30,144,255
184,342,255,255,255
268,195,13,13,13
357,331,220,220,220
317,63,220,220,220
198,243,255,255,255
359,261,220,220,220
334,223,30,144,255
343,430,220,220,220
361,273,220,220,220
97,111,220,220,220
193,76,220,220,220
268,190,255,255,255
27,139,220,220,220
215,386,30,144,255
369,203,220,220,220
300,157,30,144,255
264,163,255,255,255
229,364,255,0,0
173,142,30,144,255
352,23,117,120,120
64,265,30,144,255
218,136,30,144,255
120,64,220,220,220
293,224,24,24,24
131,374,30,144,255
46,68,220,220,220
335,249,30,144,255
69,307,30,144,255
335,235,30,144,255
192,337,255,255,255
377,274,220,220,220
32,163,220,220,220
1,349,220,220,220
106,68,220,220,220
157,104,30,144,255
339,190,220,220,220
351,267,220,220,220
95,63,220,220,220
388,10,239,245,246
214,362,255,0,0
311,64,220,220,220
69,220,30,144,255
129,364,30,144,255
273,212,255,255,255
251,86,220,220,220
81,50,220,220,220
308,229,2,10,18
321,408,220,220,220
133,368,15,72,127
336,414,220,220,220
83,362,220,220,220
9,67,220,220,220
181,74,220,220,220
335,24,239,244,245
111,54,220,220,220
201,43,220,220,220
326,320,220,220,220
93,52,220,220,220
288,88,220,220,220
260,283,255,255,255
53,378,220,220,220
76,307,30,144,255
350,142,220,220,220
242,98,0,0,0
0,430,220,220,220
80,187,30,144,255
108,185,30,144,255
301,220,255,255,255
331,73,220,220,220
266,96,220,220,220
83,238,255,255,255
32,99,220,220,220
16,153,220,220,220
218,371,128,128,128
189,302,255,255,255
379,390,220,220,220
102,236,255,255,255
245,126,30,144,255
201,319,255,255,255
115,279,255,255,255
129,299,255,255,255
36,382,220,220,220
298,290,255,255,255
292,425,220,220,220
385,285,220,220,220
99,147,30,144,255
203,81,220,220,220
370,259,220,220,220
54,77,220,220,220
103,86,220,220,220
320,227,30,144,255
370,130,220,220,220
232,323,255,255,255
187,281,255,255,255
353,243,220,220,220
40,359,220,220,220
342,233,30,144,255
238,237,255,255,255
317,35,240,244,245
277,239,255,255,255
179,364,255,0,0
254,424,220,220,220
318,22,239,244,245
93,163,30,144,255
36,340,220,220,220
247,184,255,255,255
189,366,0,0,0
260,432,220,220,220
242,75,220,220,220
77,339,220,220,220
50,189,220,220,220
237,282,255,255,255
102,361,220,220,220
49,362,220,220,220
233,298,255,255,255
166,293,255,255,255
307,312,30,144,255
266,58,220,220,220
222,58,220,220,220
100,155,30,144,255
63,329,220,220,220
347,27,240,244,245
116,309,255,255,255
97,397,220,220,220
79,256,128,128,128
124,217,255,255,255
214,318,255,255,255
288,129,30,144,255
229,310,197,197,197
71,388,220,220,220
15,422,220,220,220
26,255,220,220,220
275,413,220,220,220
279,361,30,144,255
228,225,255,255,255
153,208,0,0,0
306,379,220,220,220
335,345,220,220,220
175,31,239,245,245
286,179,30,144,255
284,408,220,220,220
126,282,255,255,255
325,417,220,220,220
360,5,239,245,246
18,8,39,37,180
142,175,0,0,0
44,267,220,220,220
35,213,220,220,220
180,151,30,144,255
366,359,220,220,220
278,245,255,255,255
314,62,220,220,220
124,394,220,220,220
310,408,220,220,220
200,101,30,144,255
369,86,220,220,220
80,151,30,144,255
72,155,25,119,210
145,257,255,255,255
40,384,220,220,220
374,388,220,220,220
263,387,220,220,220
325,405,220,220,220
100,198,85,85,85
251,189,255,255,255
238,270,255,255,255
222,391,220,220,220
113,319,255,255,255
7,332,220,220,220
109,426,220,220,220
73,91,220,220,220
128,78,220,220,220
55,101,220,220,220
115,85,220,220,220
55,35,240,244,243
308,61,220,220,220
209,225,255,255,255
87,72,220,220,220
341,436,220,220,220
93,199,30,144,255
306,434,220,220,220
249,242,255,255,255
311,185,30,144,255
114,285,255,255,255
8,118,220,220,220
207,391,220,220,220
364,343,220,220,220
245,204,255,255,255
342,281,220,220,220
259,47,220,220,220
47,268,0,0,0
9,404,220,220,220
101,31,240,244,244
349,327,220,220,220
31,53,220,220,220
137,58,220,220,220
389,47,220,220,220
213,335,255,255,255
145,105,30,144,255
338,34,240,244,245
165,231,255,255,255
181,252,255,255,255
338,141,220,220,220
196,233,255,255,255
220,279,255,255,255
285,390,220,220,220
126,168,255,255,255
176,95,30,144,255
80,65,220,220,220
325,342,220,220,220
181,422,220,220,220
224,380,30,144,255
286,386,220,220,220
257,344,255,255,255
28,332,220,220,220
382,430,220,220,220
154,85,220,220,220
167,7,238,245,246
11,329,220,220,220
330,337,220,220,220
13,313,220,220,220
278,286,255,255,255
315,257,25,122,216
31,345,220,220,220
172,332,255,255,255
102,84,220,220,220
165,389,220,220,220
242,72,220,220,220
54,371,220,220,220
211,267,255,255,255
225,315,255,255,255
329,408,220,220,220
304,23,239,245,246
233,252,255,255,255
298,280,255,255,255
332,207,30,144,255
266,57,220,220,220
220,95,30,144,255
59,174,0,0,0
35,157,220,220,220
163,206,255,255,255
366,69,220,220,220
322,70,220,220,220
231,223,255,255,255
254,263,255,255,255
24,195,220,220,220
84,293,255,255,255
261,146,255,255,255
83,408,220,220,220
13,90,220,220,220
348,164,220,220,220
345,270,220,220,220
388,189,220,220,220
179,16,239,245,246
36,142,220,220,220
259,352,255,255,255
184,1,238,245,247
369,229,220,220,220
15,239,220,220,220
364,422,220,220,220
23,226,220,220,220
76,118,220,220,220
345,299,220,220,220
202,105,30,144,255
114,158,26,124,220
251,114,30,144,255
112,81,220,220,220
45,24,240,244,244
121,320,255,255,255
257,302,255,255,255
388,96,220,220,220
101,177,30,144,255
217,249,255,255,255
234,220,255,255,255
291,220,255,255,255
252,348,255,255,255
230,350,0,0,0
257,68,220,220,220
223,296,255,255,255
190,304,255,255,255
340,316,220,220,220
192,429,220,220,220
64,227,30,144,255
226,147,255,255,255
220,151,255,255,255
280,88,220,220,220
318,316,30,144,255
337,52,220,220,220
231,54,220,220,220
98,260,255,255,255
311,213,30,144,255
216,6,238,245,246
42,434,220,220,220
358,127,220,220,220
168,355,255,0,0
269,30,239,245,245
29,394,220,220,220
358,401,220,220,220
45,166,220,220,220
89,250,255,255,255
179,11,238,245,246
334,44,220,220,220
264,302,255,255,255
379,394,220,220,220
314,223,30,144,255
249,329,255,255,255
241,124,30,144,255
175,242,255,255,255
57,311,220,220,220
91,320,59,59,59
72,322,30,144,255
337,431,220,220,220
41,167,220,220,220
208,345,255,255,255
307,84,220,220,220
204,240,255,255,255
18,304,220,220,220
150,378,30,144,255
92,244,255,255,255
136,133,238,238,238
178,23,239,245,246
265,384,220,220,220
155,90,220,220,220
156,143,255,255,255
227,340,255,255,255
270,71,220,220,220
377,201,220,220,220
274,129,30,144,255
188,57,220,220,220
126,215,255,255,255
178,68,220,220,220
275,170,15,73,130
174,224,255,255,255
116,45,220,220,220
387,291,220,220,220
339,365,220,220,220
327,89,220,220,220
62,304,30,144,255
126,254,255,255,255
306,137,220,220,220
116,71,220,220,220
258,151,255,255,255
375,349,220,220,220
296,27,239,245,245
195,192,255,255,255
355,18,239,244,246
268,287,255,255,255
20,217,220,220,220
158,108,30,144,255
376,271,220,220,220
49,45,220,220,220
256,105,28,134,238
346,17,239,244,246
345,398,220,220,220
379,367,220,220,220
279,302,255,255,255
0,39,241,244,243
322,372,220,220,220
265,237,255,255,255
369,316,220,220,220
273,422,220,220,220
235,376,30,144,255
230,410,220,220,220
165,61,220,220,220
178,245,255,255,255
210,279,255,255,255
63,259,30,144,255
157,226,255,255,255
319,119,220,220,220
344,209,220,220,220
20,356,220,220,220
56,232,30,144,255
371,221,220,220,220
155,102,30,144,255
308,155,30,144,255
33,28,240,244,243
94,381,220,220,220
250,24,239,245,246
88,338,30,144,255
220,333,255,255,255
326,376,220,220,220
299,33,239,244,245
150,224,255,255,255
218,242,255,255,255
82,369,220,220,220
176,392,220,220,220
146,224,255,255,255
361,400,220,220,220
251,281,255,255,255
138,167,0,0,0
203,44,220,220,220
240,110,30,144,255
161,20,0,0,0
54,201,30,144,255
2,13,239,245,244
379,326,220,220,220
60,179,30,144,255
69,294,30,144,255
11,422,220,220,220
45,307,220,220,220
32,399,220,220,220
145,41,220,220,220
194,396,110,110,110
116,134,30,144,255
248,388,220,220,220
335,351,220,220,220
109,333,255,255,255
112,292,255,255,255
21,20,29,58,181
89,39,240,244,244
214,346,255,255,255
281,234,255,255,255
290,73,220,220,220
163,10,238,245,246
85,39,240,244,244
226,121,30,144,255
311,20,239,245,246
205,116,30,144,255
137,41,220,220,220
279,247,255,255,255
179,374,1,1,0
169,334,255,255,255
180,181,255,255,255
303,253,255,255,255
123,102,220,220,220
1,92,220,220,220
59,10,239,245,245
229,156,255,255,255
342,165,220,220,220
272,94,220,220,220
260,349,255,255,255
344,125,220,220,220
389,411,220,220,220
296,213,255,255,255
125,6,238,245,246
74,162,30,144,255
147,62,220,220,220
373,246,220,220,220
17,426,220,220,220
170,31,239,245,245
50,3,239,245,245
328,251,30,144,255
31,127,220,220,220
254,63,220,220,220
15,79,220,220,220
256,405,220,220,220
349,214,220,220,220
157,360,255,0,0
11,152,220,220,220
154,98,30,144,255
351,21,240,244,245
64,414,220,220,220
206,224,0,0,0
303,34,239,244,245
389,192,220,220,220
154,159,255,255,255
158,392,220,220,220
244,309,255,255,255
34,114,220,220,220
168,73,220,220,220
333,253,30,144,255
287,361,220,220,220
354,263,220,220,220
44,47,220,220,220
204,50,220,220,220
334,363,220,220,220
7,415,220,220,220
129,270,255,255,255
30,138,220,220,220
341,147,220,220,220
324,271,30,144,255
346,299,220,220,220
65,254,15,72,128
203,77,220,220,220
176,234,255,255,255
128,371,30,144,255
365,340,220,220,220
178,436,220,220,220
359,285,220,220,220
66,265,30,144,255
7,76,220,220,220
217,119,30,144,255
252,239,255,255,255
13,331,220,220,220
86,134,193,193,193
167,22,239,245,246
47,127,220,220,220
209,410,220,220,220
171,289,255,255,255
120,220,255,255,255
57,228,30,144,255
28,63,220,220,220
332,388,220,220,220
353,319,220,220,220
29,283,220,220,220
96,310,255,255,255
49,431,220,220,220
154,365,255,0,0
316,118,220,220,220
12,224,220,220,220
258,397,220,220,220
60,271,30,144,255
373,418,220,220,220
292,96,220,220,220
16,202,220,220,220
134,73,220,220,220
207,287,255,255,255
161,344,255,255,255
222,289,255,255,255
109,65,220,220,220
163,314,255,255,255
236,206,255,255,255
226,35,239,245,245
97,205,255,255,255
373,20,239,244,245
74,149,11,18,26
228,43,220,220,220
294,430,220,220,220
111,306,255,255,255
270,4,238,245,247
157,78,220,220,220
117,402,220,220,220
211,200,255,255,255
362,378,220,220,220
161,375,30,144,255
85,14,239,245,245
315,424,220,220,220
295,11,195,201,202
366,286,220,220,220
335,296,220,220,220
156,415,220,220,220
59,149,220,220,220
37,124,220,220,220
85,386,220,220,220
372,332,220,220,220
122,46,220,220,220
291,267,255,255,255
48,344,220,220,220
177,43,220,220,220
137,126,30,144,255
141,52,220,220,220
1,431,220,220,220
40,391,220,220,220
29,112,220,220,220
104,293,255,255,255
252,175,12,12,12
199,195,255,255,255
266,225,255,255,255
268,403,220,220,220
383,140,220,220,220
325,327,220,220,220
231,38,239,244,245
289,198,0,0,0
143,397,220,220,220
236,268,255,255,255
165,318,255,255,255
302,272,255,255,255
78,323,30,144,255
183,227,188,188,188
345,202,220,220,220
25,61,220,220,220
286,46,220,220,220
307,340,89,89,89
65,367,220,220,220
171,250,255,255,255
13,56,220,220,220
263,228,255,255,255
136,234,255,255,255
52,282,30,144,255
220,89,220,220,220
112,25,239,245,245
354,181,220,220,220
128,201,255,255,255
287,3,238,245,246
129,428,220,220,220
63,207,30,144,255
20,417,220,220,220
333,254,15,72,128
47,184,220,220,220
369,130,220,220,220
217,304,255,255,255
279,199,255,255,255
108,371,220,220,220
216,280,255,255,255
19,69,220,220,220
21,370,220,220,220
388,385,220,220,220
235,359,255,0,0
50,373,220,220,220
125,434,220,220,220
334,16,239,244,246
152,393,220,220,220
178,99,30,144,255
142,315,255,255,255
250,54,220,220,220
232,314,255,255,255
257,159,255,255,255
58,299,30,144,255
86,111,220,220,220
56,86,220,220,220
132,132,26,101,176
37,80,220,220,220
340,425,220,220,220
356,393,220,220,220
319,318,30,144,255
27,6,239,245,245
123,14,0,0,0
210,380,16,76,134
301,116,220,220,220
108,52,220,220,220
33,92,220,220,220
160,168,255,255,255
225,296,255,255,255
148,25,239,245,245
71,250,30,144,255
221,71,220,220,220
147,309,255,255,255
171,62,220,220,220
155,39,240,244,245
319,116,220,220,220
114,177,1,2,2
152,159,255,255,255
384,381,220,220,220
90,30,240,244,244
223,116,30,144,255
184,103,30,144,255
59,12,239,245,245
348,252,220,220,220
365,273,220,220,220
1,343,220,220,220
231,136,255,255,255
307,359,220,220,220
35,312,220,220,220
88,200,30,144,255
28,333,220,220,220
38,307,220,220,220
79,436,220,220,220
216,215,255,255,255
364,31,240,244,245
83,44,220,220,220
356,18,239,244,246
340,201,135,135,135
329,241,30,144,255
140,24,239,245,245
327,92,220,220,220
329,203,30,144,255
365,260,220,220,220
198,180,255,255,255
256,72,220,220,220
318,28,239,244,245
156,273,255,255,255
212,246,255,255,255
38,404,220,220,220
69,303,30,144,255
209,99,30,144,255
369,109,220,220,220
278,375,220,220,220
38,27,240,244,244
330,143,220,220,220
127,178,255,255,255
361,124,220,220,220
14,44,220,220,220
274,263,255,255,255
347,199,220,220,220
134,34,239,244,245
40,123,220,220,220
367,297,220,220,220
15,149,220,220,220
371,432,220,220,220
90,340,30,144,255
86,232,255,255,255
248,154,255,255,255
362,150,220,220,220
247,168,0,0,0
145,114,30,144,255
295,379,220,220,220
221,175,255,255,255
139,292,255,255,255
208,407,220,220,220
39,94,220,220,220
57,421,220,220,220
138,189,255,255,255
187,62,220,220,220
141,199,255,255,255
85,228,255,255,255
125,412,220,220,220
37,136,220,220,220
5,346,220,220,220
265,68,220,220,220
348,384,220,220,220
25,163,220,220,220
106,45,220,220,220
12,22,29,64,181
159,432,220,220,220
59,170,220,220,220
359,314,220,220,220
353,141,220,220,220
190,253,255,255,255
299,261,255,255,255
229,398,220,220,220
15,436,220,220,220
167,389,209,209,209
377,419,220,220,220
176,157,64,64,64
356,236,220,220,220
274,279,255,255,255
218,426,220,220,220
76,337,220,220,220
248,186,255,255,255
334,382,220,220,220
322,7,239,245,247
382,63,220,220,220
318,5,238,245,246
299,329,30,144,255
124,431,220,220,220
156,57,220,220,220
189,164,255,255,255
161,433,220,220,220
122,248,255,255,255
12,131,220,220,220
40,204,220,220,220
275,85,220,220,220
166,266,255,255,255
304,436,220,220,220
351,292,220,220,220
261,247,255,255,255
74,58,220,220,220
249,179,0,0,0
177,166,255,255,255
2,119,220,220,220
138,271,255,255,255
320,236,30,144,255
75,121,220,220,220
14,385,220,220,220
28,4,239,245,245
107,180,30,144,255
147,59,220,220,220
259,287,255,255,255
101,304,255,255,255
53,352,220,220,220
184,339,255,255,255
80,344,220,220,220
74,135,220,220,220
78,367,220,220,220
303,286,255,255,255
154,127,30,144,255
35,415,220,220,220
267,251,255,255,255
288,1,238,245,247
263,15,238,245,246
170,393,220,220,220
107,231,255,255,255
10,334,220,220,220
104,208,255,255,255
21,95,220,220,220
318,201,30,144,255
218,267,255,255,255
230,269,255,255,255
344,304,220,220,220
378,425,220,220,220
4,184,220,220,220
380,2,239,245,246
306,221,13,63,112
162,137,6,29,52
115,117,30,144,255
124,188,255,255,255
364,26,240,244,245
57,378,220,220,220
346,331,220,220,220
388,235,220,220,220
323,8,239,245,247
107,371,220,220,220
141,311,255,255,255
294,402,220,220,220
118,371,209,209,209
28,35,241,244,243
304,6,238,245,246
90,72,220,220,220
84,127,220,220,220
106,310,255,255,255
136,244,255,255,255
68,174,30,144,255
224,175,255,255,255
215,412,220,220,220
312,91,220,220,220
56,165,220,220,220
43,48,220,220,220
323,328,220,220,220
140,187,255,255,255
14,116,220,220,220
181,54,220,220,220
295,421,220,220,220
212,139,30,144,255
38,12,239,244,244
314,237,30,144,255
4,108,220,220,220
297,408,220,220,220
296,322,6,10,15
219,121,30,144,255
9,361,220,220,220
279,272,255,255,255
257,433,220,220,220
299,368,220,220,220
7,372,220,220,220
172,192,255,255,255
132,83,220,220,220
57,361,220,220,220
267,320,255,255,255
388,205,220,220,220
99,37,240,244,244
185,283,255,255,255
209,188,255,255,255
373,91,220,220,220
123,267,255,255,255
157,211,255,255,255
280,107,220,220,220
369,152,220,220,220
376,378,220,220,220
127,430,220,220,220
240,337,255,255,255
48,21,129,131,131
52,309,220,220,220
51,237,30,144,255
323,203,30,144,255
135,301,255,255,255
214,427,220,220,220
194,104,30,144,255
142,18,98,101,101
204,1,238,245,247
84,107,220,220,220
293,362,220,220,220
381,33,240,244,244
33,155,220,220,220
146,238,255,255,255
298,305,255,255,255
125,352,255,255,255
311,206,30,144,255
236,318,255,255,255
75,377,220,220,220
147,45,220,220,220
108,281,255,255,255
105,237,255,255,255
316,293,30,144,255
337,424,220,220,220
178,340,255,255,255
292,354,2,2,2
330,141,220,220,220
2,280,220,220,220
294,345,30,144,255
171,316,255,255,255
150,262,255,255,255
38,428,220,220,220
386,275,220,220,220
333,230,30,144,255
80,83,220,220,220
143,128,30,144,255
21,339,220,220,220
331,347,220,220,220
360,70,220,220,220
118,80,220,220,220
254,25,239,245,246
6,36,241,244,243
319,413,220,220,220
300,13,239,245,246
386,23,240,244,245
187,3,238,245,246
293,61,220,220,220
87,386,220,220,220
81,369,220,220,220
1,223,220,220,220
111,12,239,245,246
141,194,255,255,255
210,105,30,144,255
42,331,220,220,220
381,249,220,220,220
216,339,255,255,255
193,344,255,255,255
53,42,220,220,220
61,344,220,220,220
112,208,255,255,255
191,35,239,245,245
47,317,220,220,220
78,266,255,255,255
214,134,30,144,255
293,323,255,255,255
368,126,220,220,220
2,302,220,220,220
124,108,3,12,22
10,259,220,220,220
191,251,255,255,255
114,176,0,0,0
85,399,220,220,220
